report_year,Population,Violent,Homicides,Rapes,Assaults,Robberies,Total_CrimeRate,Homicides_Rate,Rapes Rate,Assaults_Rate,Robberies_Rate
2000,3694820,50241,550,1459,32705,15527,1359.8,14.9,39.5,885.2,420.2
2000,,,,,,,,,,,
2000,650100,9616,147,574,4808,4087,1479.2,22.6,88.3,739.6,628.7
2000,396375,2393,15,120,1825,433,603.7,3.8,30.3,460.4,109.2
2000,1204294,12604,101,726,8261,3516,1046.6,8.4,60.3,686,292
2000,362470,7877,66,118,4616,3077,2173.2,18.2,32.6,1273.5,848.9
2000,596974,5711,122,303,2265,3021,956.7,20.4,50.8,379.4,506.1
2000,382618,4404,50,422,1984,1948,1151,13.1,110.3,518.5,509.1
2000,856042,1692,11,168,805,708,197.7,1.3,19.6,94,82.7
2000,553168,8978,72,406,6250,2250,1623,13,73.4,1129.9,406.8
2000,1042131,1462,19,85,653,705,140.3,1.8,8.2,62.7,67.7
2000,484674,5155,204,227,2303,2421,1063.6,42.1,46.8,475.2,499.5
2000,8008278,75692,673,1630,40831,32558,945.2,8.4,20.4,509.9,406.6
2000,273546,4092,58,95,2016,1923,1495.9,21.2,34.7,737,703
2000,399484,5038,80,320,2709,1929,1261.1,20,80.1,678.1,482.9
2000,506132,3951,38,388,2535,990,780.6,7.5,76.7,500.9,195.6
2000,390007,3164,37,189,2063,875,811.3,9.5,48.5,529,224.4
2000,185951,3926,21,141,2720,1044,2111.3,11.3,75.8,1462.8,561.4
2000,1517550,22812,319,1021,11047,10425,1503.2,21,67.3,728,687
2000,1321045,9754,152,422,5417,3763,738.4,11.5,31.9,410.1,284.9
2000,341247,3267,37,128,1517,1585,957.4,10.8,37.5,444.6,464.5
2000,529121,5698,19,369,3864,1446,1076.9,3.6,69.7,730.3,273.3
2000,680508,6503,67,198,3698,2540,955.6,9.9,29.1,543.4,373.3
2000,276093,2049,26,89,1165,769,742.1,9.4,32.2,422,278.5
2000,407018,3117,39,147,1519,1412,765.8,9.6,36.1,373.2,346.9
2000,181743,1301,10,137,578,576,715.9,5.5,75.4,318,316.9
2000,1144646,7908,85,456,5668,1699,690.9,7.4,39.8,495.2,148.4
2000,1223400,7160,54,349,4980,1777,585.3,4.4,28.5,407.1,145.3
2000,776733,6499,59,229,2755,3456,836.7,7.6,29.5,354.7,444.9
2000,894943,4928,19,337,3895,677,550.7,2.1,37.7,435.2,75.7
2000,563374,4333,36,181,2463,1653,769.1,6.4,32.1,437.2,293.4
2000,348189,7936,124,112,4476,3224,2279.2,35.6,32.2,1285.5,925.9
2000,1270508,2393,25,100,1369,899,188.4,2,7.9,107.8,70.8
2000,303447,6381,38,235,3925,2183,2102.8,12.5,77.4,1293.5,719.4
2000,486699,4542,60,355,2683,1444,933.2,12.3,72.9,551.3,296.7
2000,393049,4411,33,242,3399,737,1122.3,8.4,61.6,864.8,187.5
2000,425257,943,11,101,380,451,221.8,2.6,23.8,89.4,106.1
2000,572059,8622,239,251,4579,3553,1507.2,41.8,43.9,800.4,621.1
2000,344284,2081,31,176,1279,595,604.4,9,51.1,371.5,172.8
2000,,1425486,15586,,,,506.5,5.5,,,
2001,451098,5259,34,219,3396,1610,1165.8,7.5,48.6,752.8,356.9
2001,340525,2129,15,145,1282,687,625.2,4.4,42.6,376.5,201.8
2001,426511,10807,143,367,5956,4341,2533.8,33.5,86.1,1396.5,1017.8
2001,283876,1611,17,195,927,472,567.5,6,68.7,326.6,166.3
2001,671462,3181,26,274,1698,1183,473.7,3.9,40.8,252.9,176.2
2001,765496,6542,31,233,4555,1723,854.6,4.1,30.4,595,225.1
2001,660826,14799,256,296,8500,5747,2239.5,38.7,44.8,1286.3,869.7
2001,591944,7361,65,361,4412,2523,1243.5,11,61,745.3,426.2
2001,293187,3709,64,229,1816,1600,1265.1,21.8,78.1,619.4,545.7
2001,636459,7775,66,293,4420,2996,1221.6,10.4,46,694.5,470.7
2001,2910709,46608,666,1976,25533,18433,1601.3,22.9,67.9,877.2,633.3
2001,331880,4007,56,323,1533,2095,1207.4,16.9,97.3,461.9,631.3
2001,479263,6424,77,624,2425,3298,1340.4,16.1,130.2,506,688.1
2001,712748,6396,81,602,2349,3364,897.4,11.4,84.5,329.6,472
2001,1215553,17776,240,660,8546,8330,1462.4,19.7,54.3,703.1,685.3
2001,569653,3074,45,317,1462,1250,539.6,7.9,55.7,256.7,219.4
2001,956283,20947,395,652,12804,7096,2190.5,41.3,68.2,1338.9,742
2001,576453,4386,20,203,3388,775,760.9,3.5,35.2,587.7,134.4
2001,948050,249,2,32,42,173,26.3,0.2,3.4,4.4,18.3
2001,546828,3864,67,332,2076,1389,706.6,12.3,60.7,379.6,254
2001,435600,4096,40,202,2492,1362,940.3,9.2,46.4,572.1,312.7
2001,885605,2453,20,293,1141,999,277,2.3,33.1,128.8,112.8
2001,1997965,23419,267,945,12286,9921,1172.1,13.4,47.3,614.9,496.6
2001,798251,7428,112,442,4087,2787,930.5,14,55.4,512,349.1
2001,754679,7388,75,287,4831,2195,979,9.9,38,640.1,290.9
2001,444267,7081,103,319,4292,2367,1593.9,23.2,71.8,966.1,532.8
2001,1117763,7549,133,447,3302,3667,675.4,11.9,40,295.4,328.1
2001,470099,3413,49,125,1822,1417,726,10.4,26.6,387.6,301.4
2001,1005891,7997,108,229,5750,1910,795,10.7,22.8,571.6,189.9
2001,3763486,52243,588,1409,33080,17166,1388.2,15.6,37.4,879,456.1
2001,,,,,,,,,,,
2001,655898,10906,159,489,5915,4343,1662.8,24.2,74.6,901.8,662.2
2001,410026,2516,17,106,1941,452,613.6,4.2,25.9,473.4,110.2
2001,1235499,12309,89,508,8452,3260,996.3,7.2,41.1,684.1,263.9
2001,371863,7210,66,118,4307,2719,1938.9,17.8,31.7,1158.2,731.2
2001,601229,5463,127,295,2128,2913,908.6,21.1,49.1,353.9,484.5
2001,386726,4101,43,399,1716,1943,1060.4,11.1,103.2,443.7,502.4
2001,868758,1812,18,136,840,818,208.6,2.1,15.7,96.7,94.2
2001,555059,9059,61,413,6081,2504,1632.1,11,74.4,1095.6,451.1
2001,1041508,1755,13,93,896,753,168.5,1.3,8.9,86,72.3
2001,484289,5877,213,209,2677,2778,1213.5,44,43.2,552.8,573.6
2001,8023018,68173,629,1530,37812,28202,849.7,7.8,19.1,471.3,351.5
2001,275823,3837,90,91,1819,1837,1391.1,32.6,33,659.5,666
2001,406908,5330,84,295,2826,2125,1309.9,20.6,72.5,694.5,522.2
2001,507517,4183,45,405,2643,1090,824.2,8.9,79.8,520.8,214.8
2001,390456,2708,25,157,1658,868,693.6,6.4,40.2,424.6,222.3
2001,190769,3685,15,135,2449,1086,1931.7,7.9,70.8,1283.8,569.3
2001,1518302,21404,309,1014,10477,9604,1409.7,20.4,66.8,690.1,632.6
2001,1366542,10532,209,400,5294,4629,770.7,15.3,29.3,387.4,338.7
2001,341414,2964,55,134,1391,1384,868.2,16.1,39.3,407.4,405.4
2001,537081,4556,21,305,2963,1267,848.3,3.9,56.8,551.7,235.9
2001,690617,7202,106,213,3497,3386,1042.8,15.4,30.8,506.4,490.3
2001,280791,2187,10,91,1282,804,778.9,3.6,32.4,456.6,286.3
2001,414582,3309,40,169,1660,1440,798.2,9.7,40.8,400.4,347.3
2001,184723,1166,18,121,546,481,631.2,9.7,65.5,295.6,260.4
2001,1170622,9546,100,492,6808,2146,815.5,8.5,42,581.6,183.3
2001,1246136,7405,50,342,5284,1729,594.2,4,27.4,424,138.8
2001,791168,6784,62,226,2688,3808,857.5,7.8,28.6,339.8,481.3
2001,913513,5564,22,329,4501,712,609.1,2.4,36,492.7,77.9
2001,572345,4150,25,164,2367,1594,725.1,4.4,28.7,413.6,278.5
2001,350336,7664,148,120,4256,3140,2187.6,42.3,34.3,1214.8,896.3
2001,1272846,2741,28,140,1613,960,215.3,2.2,11,126.7,75.4
2001,311310,6616,34,212,4011,2359,2125.2,10.9,68.1,1288.4,757.8
2001,503461,4823,42,321,2762,1698,958,8.3,63.8,548.6,337.3
2001,394125,4547,34,256,3481,776,1153.7,8.6,65,883.2,196.9
2001,431819,838,12,111,349,366,194.1,2.8,25.7,80.8,84.8
2001,571822,9192,231,181,5003,3777,1607.5,40.4,31.7,874.9,660.5
2001,345081,2443,17,183,1501,742,708,4.9,53,435,215
2002,457488,4889,51,293,3250,1295,1068.7,11.2,64.1,710.4,283.1
2002,347789,2202,14,152,1242,794,633.1,4,43.7,357.1,228.3
2002,435494,9969,152,276,5373,4168,2289.1,34.9,63.4,1233.8,957.1
2002,289584,1827,16,242,1023,546,630.9,5.5,83.6,353.3,188.6
2002,685784,3203,25,256,1748,1174,467.1,3.7,37.3,254.9,171.2
2002,777313,6531,29,234,4568,1700,840.2,3.7,30.1,587.7,218.7
2002,671028,13789,253,178,8644,4714,2054.9,37.7,26.5,1288.2,702.5
2002,596444,6956,60,369,3994,2533,1166.3,10.1,61.9,669.6,424.7
2002,295441,3757,43,185,1902,1627,1271.7,14.6,62.6,643.8,550.7
2002,646864,7583,67,289,4334,2893,1172.3,10.4,44.7,670,447.2
2002,2938299,45985,648,1963,24842,18532,1565,22.1,66.8,845.5,630.7
2002,333273,4250,70,350,1437,2393,1275.2,21,105,431.2,718
2002,481274,6364,80,619,2402,3263,1322.3,16.6,128.6,499.1,678
2002,715739,6499,81,673,2242,3503,908,11.3,94,313.2,489.4
2002,1241481,17018,196,656,8125,8041,1370.8,15.8,52.8,654.5,647.7
2002,581105,3104,51,321,1541,1191,534.2,8.8,55.2,265.2,205
2002,961987,19940,402,708,12542,6288,2072.8,41.8,73.6,1303.8,653.7
2002,588750,3892,14,221,3082,575,661.1,2.4,37.5,523.5,97.7
2002,961999,480,8,41,130,301,49.9,0.8,4.3,13.5,31.3
2002,558493,4243,53,321,2221,1648,759.7,9.5,57.5,397.7,295.1
2002,443363,3780,42,158,2101,1479,852.6,9.5,35.6,473.9,333.6
2002,900433,2601,18,304,1207,1072,288.9,2,33.8,134.1,119.1
2002,2040583,24958,256,892,12598,11212,1223.1,12.6,43.7,617.4,549.5
2002,804034,7518,112,441,4028,2937,935,13.9,54.9,501,365.3
2002,769253,7043,90,277,4660,2016,915.6,11.7,36,605.8,262.1
2002,447650,6054,83,300,3660,2011,1352.4,18.5,67,817.6,449.2
2002,1153546,8981,137,494,4574,3776,778.6,11.9,42.8,396.5,327.3
2002,478478,3626,67,144,1910,1505,757.8,14,30.1,399.2,314.5
2002,1023813,8504,135,270,6181,1918,830.6,13.2,26.4,603.7,187.3
2002,3830561,51695,654,1415,32429,17197,1349.5,17.1,36.9,846.6,448.9
2002,662441,10416,149,517,5506,4244,1572.4,22.5,78,831.2,640.7
2002,421547,2887,22,129,2146,590,684.9,5.2,30.6,509.1,140
2002,1235648,11901,94,494,8115,3198,963.1,7.6,40,656.7,258.8
2002,379044,7228,65,96,4361,2706,1906.9,17.2,25.3,1150.5,713.9
2002,605600,5782,111,326,2148,3197,954.8,18.3,53.8,354.7,527.9
2002,390415,4123,47,362,1920,1794,1056.1,12,92.7,491.8,459.5
2002,882167,1942,32,138,895,877,220.1,3.6,15.6,101.5,99.4
2002,560596,8684,63,403,6138,2080,1549.1,11.2,71.9,1094.9,371
2002,1049510,1783,16,92,926,749,169.9,1.5,8.8,88.2,71.4
2002,486157,4556,258,162,2142,1994,937.2,53.1,33.3,440.6,410.2
2002,8084693,63839,587,1689,34334,27229,789.6,7.3,20.9,424.7,336.8
2002,279269,3193,65,88,1473,1567,1143.3,23.3,31.5,527.5,561.1
2002,414161,5661,108,249,2852,2452,1366.9,26.1,60.1,688.6,592
2002,512448,4214,38,445,2562,1169,822.3,7.4,86.8,500,228.1
2002,394090,2829,26,173,1632,998,717.9,6.6,43.9,414.1,253.2
2002,194454,3619,15,121,2449,1034,1861.1,7.7,62.2,1259.4,531.8
2002,1524226,20057,288,1035,9865,8869,1315.9,18.9,67.9,647.2,581.9
2002,1404938,10223,177,410,5561,4075,727.7,12.6,29.2,395.8,290.1
2002,342529,3794,47,148,1983,1616,1107.6,13.7,43.2,578.9,471.8
2002,544604,4512,20,354,2844,1294,828.5,3.7,65,522.2,237.6
2002,701275,7430,128,224,3573,3505,1059.5,18.3,31.9,509.5,499.8
2002,285383,1966,19,106,1144,697,688.9,6.7,37.1,400.9,244.2
2002,421971,3547,47,185,1581,1734,840.6,11.1,43.8,374.7,410.9
2002,188504,1238,11,110,639,478,656.8,5.8,58.4,339,253.6
2002,1195592,9769,100,464,7091,2114,817.1,8.4,38.8,593.1,176.8
2002,1268346,7193,47,330,5189,1627,567.1,3.7,26,409.1,128.3
2002,805269,6059,68,210,2573,3208,752.4,8.4,26.1,319.5,398.4
2002,927821,4134,26,379,2902,827,445.6,2.8,40.9,312.8,89.1
2002,580089,4092,26,152,2338,1576,705.4,4.5,26.2,403,271.7
2002,353004,7499,111,136,4434,2818,2124.3,31.4,38.5,1256.1,798.3
2002,1282631,2496,17,143,1429,907,194.6,1.3,11.2,111.4,70.7
2002,317322,6289,37,204,3714,2334,1981.9,11.7,64.3,1170.4,735.5
2002,517607,4709,47,338,2974,1350,909.8,9.1,65.3,574.6,260.8
2002,397953,4323,26,243,3153,901,1086.3,6.5,61.1,792.3,226.4
2002,438175,960,3,138,376,443,219.1,0.7,31.5,85.8,101.1
2002,570898,9109,262,262,4854,3731,1595.6,45.9,45.9,850.2,653.5
2002,347801,2368,20,208,1344,796,680.9,5.8,59.8,386.4,228.9
2003,468764,4439,51,263,3045,1080,947,10.9,56.1,649.6,230.4
2003,355385,1863,9,167,1089,598,524.2,2.5,47,306.4,168.3
2003,431043,8490,148,281,4360,3701,1969.6,34.3,65.2,1011.5,858.6
2003,288830,1700,18,227,883,572,588.6,6.2,78.6,305.7,198
2003,682319,3153,27,226,1649,1251,462.1,4,33.1,241.7,183.4
2003,777463,6170,31,211,4319,1609,793.6,4,27.1,555.5,207
2003,644554,11183,270,204,6370,4339,1735,41.9,31.7,988.3,673.2
2003,589795,7173,39,262,4113,2759,1216.2,6.6,44.4,697.4,467.8
2003,288187,3924,65,206,1999,1654,1361.6,22.6,71.5,693.7,573.9
2003,668003,7194,66,306,4134,2688,1076.9,9.9,45.8,618.9,402.4
2003,2898374,39483,598,1799,19784,17302,1362.3,20.6,62.1,682.6,597
2003,324297,3656,72,319,1081,2184,1127.4,22.2,98.4,333.3,673.5
2003,468446,6200,73,646,2314,3167,1323.5,15.6,137.9,494,676.1
2003,726151,6215,109,615,2159,3332,855.9,15,84.7,297.3,458.9
2003,1230302,16865,226,601,8075,7963,1370.8,18.4,48.9,656.3,647.2
2003,565905,3531,63,304,1743,1421,624,11.1,53.7,308,251.1
2003,927766,18724,366,814,11727,5817,2018.2,39.5,87.7,1264,627
2003,586392,3502,21,219,2681,581,597.2,3.6,37.4,457.2,99.1
2003,972948,648,6,55,235,352,66.6,0.6,5.7,24.2,36.2
2003,576339,3751,57,243,1989,1462,650.8,9.9,42.2,345.1,253.7
2003,449898,3505,37,164,2089,1215,779.1,8.2,36.5,464.3,270.1
2003,905301,2606,15,266,1336,989,287.9,1.7,29.4,147.6,109.3
2003,2041081,23988,278,768,11957,10985,1175.3,13.6,37.6,585.8,538.2
2003,800167,7067,105,420,3714,2828,883.2,13.1,52.5,464.2,353.4
2003,776417,6729,92,213,4080,2344,866.7,11.9,27.4,525.5,301.9
2003,445965,6151,82,308,3871,1890,1379.3,18.4,69.1,868,423.8
2003,1189388,9158,141,511,4551,3955,770,11.9,43,382.6,332.5
2003,477368,3579,49,136,1983,1411,749.7,10.3,28.5,415.4,295.6
2003,1036652,7971,144,225,5846,1756,768.9,13.9,21.7,563.9,169.4
2003,3838838,48824,515,1226,30506,16577,1271.8,13.4,31.9,794.7,431.8
2003,623771,3323,50,145,1673,1455,532.7,8,23.3,268.2,233.3
2003,653858,10312,126,449,5438,4299,1577.1,19.3,68.7,831.7,657.5
2003,436569,2346,14,116,1785,431,537.4,3.2,26.6,408.9,98.7
2003,1262490,11583,95,588,7881,3019,917.5,7.5,46.6,624.2,239.1
2003,381651,7157,74,107,4048,2928,1875.3,19.4,28,1060.7,767.2
2003,594269,5290,110,246,2066,2868,890.2,18.5,41.4,347.7,482.6
2003,378602,4517,46,384,1895,2192,1193.1,12.2,101.4,500.5,579
2003,900772,2115,21,134,956,1004,234.8,2.3,14.9,106.1,111.5
2003,554888,8332,72,335,5728,2197,1501.6,13,60.4,1032.3,395.9
2003,1053563,1790,13,86,917,774,169.9,1.2,8.2,87,73.5
2003,475128,4596,274,213,2038,2071,967.3,57.7,44.8,428.9,435.9
2003,8098066,59448,597,1609,31253,25989,734.1,7.4,19.9,385.9,320.9
2003,278551,2731,81,85,1261,1304,980.4,29.1,30.5,452.7,468.1
2003,407003,5613,109,268,2762,2474,1379.1,26.8,65.9,678.6,607.9
2003,521681,4642,49,365,2847,1381,889.8,9.4,70,545.7,264.7
2003,401692,2627,35,179,1517,896,654,8.7,44.6,377.7,223.1
2003,197268,3322,21,136,2316,849,1684,10.7,68.9,1174,430.4
2003,1495903,20620,348,1004,9651,9617,1378.4,23.3,67.1,645.2,642.9
2003,1403228,9722,241,526,5279,3676,692.8,17.2,37.5,376.2,262
2003,335302,3559,67,136,1721,1635,1061.4,20,40.6,513.3,487.6
2003,545271,4436,27,310,2732,1367,813.5,5,56.9,501,250.7
2003,714496,6917,116,245,3003,3553,968.1,16.2,34.3,420.3,497.3
2003,310157,2004,14,81,1161,748,646.1,4.5,26.1,374.3,241.2
2003,439811,3420,43,187,1560,1630,777.6,9.8,42.5,354.7,370.6
2003,184022,1296,15,80,697,504,704.3,8.2,43.5,378.8,273.9
2003,1212789,7252,85,537,4570,2060,598,7,44.3,376.8,169.9
2003,1272746,7366,65,406,5269,1626,578.8,5.1,31.9,414,127.8
2003,772065,5725,69,215,2376,3065,741.5,8.9,27.9,307.8,397
2003,909890,3378,29,279,2255,815,371.3,3.2,30.7,247.8,89.6
2003,576296,3944,32,174,2229,1509,684.4,5.6,30.2,386.8,261.8
2003,340256,7424,74,81,4483,2786,2181.9,21.8,23.8,1317.5,818.8
2003,1304366,2401,31,112,1300,958,184.1,2.4,8.6,99.7,73.5
2003,320908,5733,41,222,3701,1769,1786.5,12.8,69.2,1153.3,551.3
2003,514618,4709,47,330,2854,1478,915.1,9.1,64.1,554.6,287.2
2003,393907,4304,61,272,3080,891,1092.6,15.5,69.1,781.9,226.2
2003,439454,932,24,121,378,409,212.1,5.5,27.5,86,93.1
2003,563384,8839,248,273,4482,3836,1568.9,44,48.5,795.6,680.9
2003,356123,2229,18,220,1435,556,625.9,5.1,61.8,403,156.1
2004,479074,4720,41,235,3206,1238,985.2,8.6,49.1,669.2,258.4
2004,360970,1893,14,200,1017,662,524.4,3.9,55.4,281.7,183.4
2004,430066,7921,111,267,4427,3116,1841.8,25.8,62.1,1029.4,724.5
2004,293655,1739,13,193,979,554,592.2,4.4,65.7,333.4,188.7
2004,683298,3588,26,303,1853,1406,525.1,3.8,44.3,271.2,205.8
2004,784118,6147,28,192,4364,1563,783.9,3.6,24.5,556.6,199.3
2004,634279,11667,276,182,7159,4050,1839.4,43.5,28.7,1128.7,638.5
2004,580087,6917,61,269,4159,2428,1192.4,10.5,46.4,717,418.6
2004,285567,3804,51,212,2056,1485,1332.1,17.9,74.2,720,520
2004,661883,7275,59,312,4118,2786,1099.1,8.9,47.1,622.2,420.9
2004,2882746,36863,448,1757,18746,15912,1278.8,15.5,61,650.3,552
2004,318005,3668,64,318,877,2409,1153.4,20.1,100,275.8,757.5
2004,462260,6007,79,536,2098,3294,1299.5,17.1,116,453.9,712.6
2004,729911,5939,78,598,1905,3358,813.7,10.7,81.9,261,460.1
2004,1228613,16165,248,588,7863,7466,1315.7,20.2,47.9,640,607.7
2004,563688,4490,87,243,2718,1442,796.5,15.4,43.1,482.2,255.8
2004,914353,15913,385,719,9358,5451,1740.4,42.1,78.6,1023.5,596.2
2004,593924,3242,11,201,2460,570,545.9,1.9,33.8,414.2,96
2004,973406,594,2,32,206,354,61,0.2,3.3,21.2,36.4
2004,594950,3784,52,288,2029,1415,636,8.7,48.4,341,237.8
2004,456663,3496,53,181,2030,1232,765.6,11.6,39.6,444.5,269.8
2004,906589,2507,26,222,1441,818,276.5,2.9,24.5,159,90.2
2004,2043446,23427,272,908,12065,10182,1146.5,13.3,44.4,590.4,498.3
2004,800589,7067,109,479,3716,2763,882.7,13.6,59.8,464.2,345.1
2004,790972,6533,104,209,3997,2223,826,13.2,26.4,505.3,281.1
2004,446659,6449,89,316,4121,1923,1443.8,19.9,70.8,922.6,430.5
2004,1239805,9783,131,605,5318,3729,789.1,10.6,48.8,428.9,300.8
2004,480945,3755,48,137,2037,1533,780.8,10,28.5,423.5,318.8
2004,1049786,7201,170,224,5031,1776,686,16.2,21.3,479.2,169.2
2004,3864018,42786,518,1131,26956,14181,1107.3,13.4,29.3,697.6,367
2004,624697,3280,66,216,1522,1476,525.1,10.6,34.6,243.6,236.3
2004,652526,10093,107,448,5765,3773,1546.8,16.4,68.7,883.5,578.2
2004,445006,2500,22,124,1933,421,561.8,4.9,27.9,434.4,94.6
2004,1116701,9193,88,464,6360,2281,823.2,7.9,41.6,569.5,204.3
2004,385186,6461,69,102,3923,2367,1677.4,17.9,26.5,1018.5,614.5
2004,590874,4637,87,176,1823,2551,784.8,14.7,29.8,308.5,431.7
2004,376255,4726,53,389,2036,2248,1256.1,14.1,103.4,541.1,597.5
2004,909204,1934,18,140,987,789,212.7,2,15.4,108.6,86.8
2004,555134,8615,59,395,6036,2125,1551.9,10.6,71.2,1087.3,382.8
2004,1049729,1760,10,77,949,724,167.7,1,7.3,90.4,69
2004,471057,4467,264,189,2178,1836,948.3,56,40.1,462.4,389.8
2004,8101321,55688,570,1428,29317,24373,687.4,7,17.6,361.9,300.9
2004,279857,2867,84,73,1365,1345,1024.5,30,26.1,487.8,480.6
2004,403445,5151,83,262,2616,2190,1276.8,20.6,64.9,648.4,542.8
2004,525094,4321,39,374,2735,1173,822.9,7.4,71.2,520.9,223.4
2004,406109,2608,20,187,1577,824,642.2,4.9,46.1,388.3,202.9
2004,203764,3562,17,174,2409,962,1748.1,8.3,85.4,1182.3,472.1
2004,1484224,20902,330,1001,9814,9757,1408.3,22.2,67.4,661.2,657.4
2004,1428973,9465,202,490,5050,3723,662.4,14.1,34.3,353.4,260.5
2004,334231,3739,46,99,1992,1602,1118.7,13.8,29.6,596,479.3
2004,543838,4034,29,313,2405,1287,741.8,5.3,57.6,442.2,236.7
2004,719457,7141,134,259,3220,3528,992.6,18.6,36,447.6,490.4
2004,321850,1867,16,99,1091,661,580.1,5,30.8,339,205.4
2004,450472,4730,50,195,2571,1914,1050,11.1,43.3,570.7,424.9
2004,182768,1329,14,93,758,464,727.2,7.7,50.9,414.7,253.9
2004,1235128,7846,94,677,4948,2127,635.2,7.6,54.8,400.6,172.2
2004,1281366,6774,62,373,4689,1650,528.7,4.8,29.1,365.9,128.8
2004,760353,5757,88,152,2476,3041,757.2,11.6,20,325.6,400
2004,908712,3379,24,256,2314,785,371.8,2.6,28.2,254.7,86.4
2004,575816,3798,24,145,2041,1588,659.6,4.2,25.2,354.5,275.8
2004,335143,6957,113,171,4041,2632,2075.8,33.7,51,1205.8,785.3
2004,1311623,2268,28,109,1286,845,172.9,2.1,8.3,98.1,64.4
2004,324704,5178,30,181,3554,1413,1594.7,9.2,55.7,1094.5,435.2
2004,522487,4873,55,387,2879,1552,932.7,10.5,74.1,551,297
2004,389135,4688,48,299,3306,1035,1204.7,12.3,76.8,849.6,266
2004,443840,1006,15,141,372,478,226.7,3.4,31.8,83.8,107.7
2004,553523,7336,198,218,3863,3057,1325.3,35.8,39.4,697.9,552.3
2004,356179,2887,29,241,1990,627,810.6,8.1,67.7,558.7,176
2005,490631,4670,53,285,3182,1150,951.8,10.8,58.1,648.6,234.4
2005,365380,2369,24,178,1399,768,648.4,6.6,48.7,382.9,210.2
2005,430666,7213,90,223,4039,2861,1674.9,20.9,51.8,937.9,664.3
2005,295888,1835,28,223,940,644,620.2,9.5,75.4,317.7,217.7
2005,693019,3393,26,312,1873,1182,489.6,3.8,45,270.3,170.6
2005,786768,5609,40,177,3627,1765,712.9,5.1,22.5,461,224.3
2005,641097,11248,269,162,6907,3910,1754.5,42,25.3,1077.4,609.9
2005,567589,7479,73,268,4489,2649,1317.7,12.9,47.2,790.9,466.7
2005,283269,3938,56,184,2031,1667,1390.2,19.8,65,717,588.5
2005,677122,7933,85,323,3876,3649,1171.6,12.6,47.7,572.4,538.9
2005,2873441,36050,448,1695,17943,15964,1254.6,15.6,59,624.4,555.6
2005,314292,3738,79,329,1010,2320,1189.3,25.1,104.7,321.4,738.2
2005,458885,6430,110,488,2088,3744,1401.2,24,106.3,455,815.9
2005,730329,6203,103,557,1733,3810,849.3,14.1,76.3,237.3,521.7
2005,1230303,15429,202,562,7783,6882,1254.1,16.4,45.7,632.6,559.4
2005,564552,4446,59,316,2642,1429,787.5,10.5,56,468,253.1
2005,900932,21274,373,590,13485,6826,2361.3,41.4,65.5,1496.8,757.7
2005,601839,2621,14,301,1858,448,435.5,2.3,50,308.7,74.4
2005,980586,575,14,57,206,298,58.6,1.4,5.8,21,30.4
2005,613261,3920,60,311,2170,1379,639.2,9.8,50.7,353.9,224.9
2005,460758,3897,49,149,2424,1275,845.8,10.6,32.3,526.1,276.7
2005,908521,2570,15,234,1480,841,282.9,1.7,25.8,162.9,92.6
2005,2045732,23987,334,872,11653,11128,1172.5,16.3,42.6,569.6,544
2005,800304,7948,108,527,4039,3274,993.1,13.5,65.9,504.7,409.1
2005,795259,6600,91,189,4067,2253,829.9,11.4,23.8,511.4,283.3
2005,447915,6536,126,295,4115,2000,1459.2,28.1,65.9,918.7,446.5
2005,1281698,9530,145,616,5275,3494,743.5,11.3,48.1,411.6,272.6
2005,479729,3399,42,104,1850,1403,708.5,8.8,21.7,385.6,292.5
2005,1058840,7459,168,233,5148,1910,704.5,15.9,22,486.2,180.4
2005,3871077,31767,489,1105,16376,13797,820.6,12.6,28.6,423,356.4
2005,623735,3896,55,209,1810,1822,624.6,8.8,33.5,290.2,292.1
2005,678988,12637,138,401,7632,4466,1861.2,20.3,59.1,1124,657.7
2005,452340,2280,29,194,1597,460,504.1,6.4,42.9,353.1,101.7
2005,1136560,9263,70,432,6420,2341,815,6.2,38,564.9,206
2005,388295,6134,54,62,3999,2019,1579.7,13.9,16,1029.9,520
2005,586500,6027,121,158,2811,2937,1027.6,20.6,26.9,479.3,500.8
2005,376277,5472,47,402,2439,2584,1454.3,12.5,106.8,648.2,686.7
2005,910985,2079,19,150,875,1035,228.2,2.1,16.5,96.1,113.6
2005,557034,8982,95,344,6103,2440,1612.5,17.1,61.8,1095.6,438
2005,1048386,1793,16,76,868,833,171,1.5,7.3,82.8,79.5
2005,463072,2090,138,89,1107,756,451.3,29.8,19.2,239.1,163.3
2005,8115690,54623,539,1412,27950,24722,673.1,6.6,17.4,344.4,304.6
2005,281063,2821,97,83,1391,1250,1003.7,34.5,29.5,494.9,444.7
2005,400619,5692,93,306,2621,2672,1420.8,23.2,76.4,654.2,667
2005,531688,4538,54,358,2933,1193,853.5,10.2,67.3,551.6,224.4
2005,412128,2327,31,199,1415,682,564.6,7.5,48.3,343.3,165.5
2005,210290,3801,22,165,2410,1204,1807.5,10.5,78.5,1146,572.5
2005,1472915,21609,377,1024,10139,10069,1467.1,25.6,69.5,688.4,683.6
2005,1466296,10691,220,533,5701,4237,729.1,15,36.4,388.8,289
2005,330780,3385,63,117,1588,1617,1023.3,19.1,35.4,480.1,488.8
2005,540389,3858,20,325,2376,1137,713.9,3.7,60.1,439.7,210.4
2005,722018,8232,150,266,3369,4447,1140.1,20.8,36.8,466.6,615.9
